"Subject","Operation","LogonUserDisplayName","LastAccessed","DestFolderPathName","FolderPathName","ClientInfoString","ClientIPAddress","ClientMachineName","ClientProcessName","ClientVersion","LogonType","MailboxResolvedOwnerName","OperationResult","CrossMailboxOp"
"Last Chance: We’re Open Till 5 pm!","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Get the Venmo Credit Card with no impact to your credit bureau score if declined","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Last Chance: We’re Open Till 5 pm!","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Last Chance: We’re Open Till 5 pm!","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Last Chance: We’re Open Till 5 pm!","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Spread holiday cheer with 12% off sitewide 🎄","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"The Perfect Last Minute Gift","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Spread holiday cheer with 12% off sitewide 🎄","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Spread holiday cheer with 12% off sitewide 🎄","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Spread holiday cheer with 12% off sitewide 🎄","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"A Very Special Christmas Message","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"The Perfect Last Minute Gift","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"The Perfect Last Minute Gift","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"The Perfect Last Minute Gift","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"A Very Special Christmas Message","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Need a Gift Delivered Today","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"A Very Special Christmas Message","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"A Very Special Christmas Message","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Need a Gift Delivered Today","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Need a Gift Delivered Today","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Need a Gift Delivered Today","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Jeff & Stephanie at Summit Ministries","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Jeff & Stephanie at Summit Ministries","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Jeff & Stephanie at Summit Ministries","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Jeff & Stephanie at Summit Ministries","Create","Seth Cox","2/2/2023 9:24:30 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Our Family to Yours! 🎉","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Our Family to Yours! 🎉","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Our Family to Yours! 🎉","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Tell us about your Discount School Supply products for a chance to win!","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Merry Christmas from Our Family to Yours! 🎉","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Tell us about your Discount School Supply products for a chance to win!","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Tell us about your Discount School Supply products for a chance to win!","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Tell us about your Discount School Supply products for a chance to win!","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Scholarship Available for Online Degrees","Create","Seth Cox","2/2/2023 9:24:09 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Scholarship Available for Online Degrees","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Scholarship Available for Online Degrees","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Scholarship Available for Online Degrees","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"re: final end of year savings on sales outreach automation & data","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"re: final end of year savings on sales outreach automation & data","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"re: final end of year savings on sales outreach automation & data","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"re: final end of year savings on sales outreach automation & data","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Products To Celebrate Black History Month!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Products To Celebrate Black History Month!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Products To Celebrate Black History Month!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"New Products To Celebrate Black History Month!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Let the Post-Holiday Savings Begin!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Let the Post-Holiday Savings Begin!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Let the Post-Holiday Savings Begin!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Let the Post-Holiday Savings Begin!","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Savor the season with us","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Savor the season with us","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Savor the season with us","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Inbound call center for Warren Woods Christian School","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Savor the season with us","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Inbound call center for Warren Woods Christian School","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Inbound call center for Warren Woods Christian School","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Start your year off right","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Inbound call center for Warren Woods Christian School","Create","Seth Cox","2/2/2023 9:23:59 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Start your year off right","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Start your year off right","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Start your year off right","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Stock Up & Save on Appreciation Gifts For Your Employees!","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Stock Up & Save on Appreciation Gifts For Your Employees!","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Stock Up & Save on Appreciation Gifts For Your Employees!","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Stock Up & Save on Appreciation Gifts For Your Employees!","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Expand your PDF expertise","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Expand your PDF expertise","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Expand your PDF expertise","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Expand your PDF expertise","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Only 3 Days Left","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Only 3 Days Left","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Only 3 Days Left","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Only 3 Days Left","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Why Study the Books of 1–3 John","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Why Study the Books of 1–3 John","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Why Study the Books of 1–3 John","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Why Study the Books of 1–3 John","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Are your students qualified for the State Championship yet?","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Hey, watch this before you leave for the weekend","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Hey, watch this before you leave for the weekend","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Hey, watch this before you leave for the weekend","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Hey, watch this before you leave for the weekend","Create","Seth Cox","2/2/2023 9:23:39 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
